"","X.10lgP","Mass","ppm","m.z","RT","Start","End","diff_range"
"6387",33.54,1084.6644,-2.4,543.3382,17.34,0.8024,0.8278,0.0254
"6388",33.53,1380.6357,-2.7,461.218,8.91,0.6829,0.7082,0.0253000000000001
"6389",33.53,927.5793,7.6,928.5936,15.88,1.3183,1.3439,0.0256000000000001
"6390",33.53,1136.5865,-5,569.2977,15.33,0.773,0.7984,0.0254
"6391",33.53,1336.5652,-2.2,669.2884,11.72,0.8562,0.8816,0.0254000000000001
"6392",33.53,865.4181,-5.2,866.4208,6.22,1.2507,1.2763,0.0256000000000001
"6393",33.52,1996.0054,1.7,999.0117,13.12,1.0342,1.0597,0.0255000000000001
"6394",33.52,2489.074,7.4,830.7047,15.13,0.8308,0.8562,0.0254
"6395",33.51,858.4446,5.2,859.4564,7.31,1.2507,1.2763,0.0256000000000001
"6396",33.5,960.4375,-2.1,961.4427,11.93,1.3091,1.3347,0.0256000000000001
"6397",33.5,832.429,4.2,833.4398,4.35,1.2169,1.2425,0.0255999999999998
"6398",33.5,1492.6763,-1.1,747.3446,5.21,0.8633,0.8887,0.0254000000000001
"6399",33.5,1151.6299,0.7,576.8226,6.61,0.8318,0.8572,0.0254
"6400",33.5,843.4888,-1.4,844.4949,9.58,1.2384,1.264,0.0256000000000001
"6401",33.49,732.4381,-5.3,733.4415,6.81,1.1372,1.1628,0.0256000000000001
"6402",33.49,777.3028,7.4,778.3159,3.46,1.1066,1.1321,0.0255000000000001
"6403",33.49,2049.0417,47.6,684.0537,15.36,0.8501,0.8755,0.0254
"6404",33.49,1081.5557,-12.3,541.7784,13.37,0.7457,0.771,0.0253
"6405",33.49,1166.656,8.1,584.34,8.55,0.8288,0.8542,0.0254
"6406",33.49,1312.5242,-11,1313.517,6.74,1.5166,1.5423,0.0257000000000001
"6407",33.48,1174.573,2.9,588.2955,4.62,0.7649,0.7903,0.0254
"6408",33.47,1742.8628,1.1,872.4396,14.03,1.0006,1.026,0.0254000000000001
"6409",33.47,895.4803,-1.4,896.4863,13.3,1.2845,1.3101,0.0256000000000001
"6410",33.46,1589.8665,6.1,795.9454,16.57,0.9517,0.9772,0.0255
"6411",33.46,1156.6088,2.6,579.3132,9.71,0.7751,0.8004,0.0253
"6412",33.46,1137.5502,-1.6,569.7814,9.28,0.7771,0.8024,0.0253
"6413",33.46,774.4276,-3.2,775.4323,7.86,1.1709,1.1965,0.0255999999999998
"6414",33.46,1232.5642,-5.5,617.286,8.46,0.7984,0.8237,0.0253
"6415",33.45,1105.5768,-1.5,553.7949,16.04,0.7923,0.8176,0.0253
"6416",33.45,1549.8715,-7.5,775.9372,15.49,0.9253,0.9507,0.0254
"6417",33.45,1712.7853,3.3,857.4028,11.11,0.9517,0.9772,0.0255
"6418",33.45,2114.0781,-4.7,1058.0414,18.16,1.1311,1.1566,0.0255000000000001
"6419",33.44,1209.6176,-10.9,605.8094,8.57,0.7974,0.8227,0.0253
"6420",33.44,1746.8611,-3.2,874.4351,12.87,0.9619,0.9873,0.0254
"6421",33.43,845.413,2.5,846.4224,2.85,1.2241,1.2497,0.0256000000000001
"6422",33.42,1506.6951,38.8,754.384,13.09,0.8999,0.9253,0.0254
"6423",33.42,1071.5349,-1.3,536.774,11.24,0.7619,0.7872,0.0253
"6424",33.42,922.4396,4.2,923.4507,8.73,1.2835,1.3091,0.0255999999999998
"6425",33.42,1180.6564,-8.4,591.3305,8.57,0.8095,0.8349,0.0254
"6426",33.42,1174.5465,0.7,588.2809,3.73,0.7619,0.7872,0.0253
"6427",33.42,1187.6146,-0.9,594.814,7.02,0.7943,0.8197,0.0254
"6428",33.42,1460.7292,-9,731.3654,9.67,0.9121,0.9375,0.0254
"6429",33.41,1683.8441,0.7,562.2891,4.1,0.7234,0.7487,0.0253
"6430",33.41,723.3803,0.1,724.3876,7.89,1.1219,1.1474,0.0255000000000001
"6431",33.41,1091.561,3,546.7894,5.69,0.7548,0.7801,0.0253
"6432",33.4,1302.6931,6.8,652.3583,17.41,0.8379,0.8633,0.0254
"6433",33.4,1412.7009,9.9,707.3647,17.34,0.9395,0.965,0.0255
"6434",33.4,1169.6193,-4.4,585.8143,15.29,0.7913,0.8166,0.0253
"6435",33.4,802.4185,9,803.433,2.37,1.1709,1.1965,0.0255999999999998
"6436",33.4,1212.6714,8.5,607.3481,13.62,0.8197,0.845,0.0253
"6437",33.39,1079.5498,-4.9,1080.5518,13.14,1.4528,1.4785,0.0256999999999998
"6438",33.39,1147.5662,-9.3,574.785,11.72,0.8034,0.8288,0.0254
"6439",33.39,1933.9381,-13.7,645.6445,15.9,0.7578,0.7832,0.0254
"6440",33.39,939.3796,6.9,940.3934,17.66,1.2599,1.2855,0.0256000000000001
"6441",33.39,817.4181,4,818.4286,4.76,1.1822,1.2077,0.0255000000000001
"6442",33.37,855.4127,7,856.4259,13.14,1.2292,1.2548,0.0255999999999998
"6443",33.37,1689.842,3.6,845.9313,12.61,0.9853,1.0108,0.0255
"6444",33.35,803.4388,8,804.4525,4.53,1.1904,1.2159,0.0255000000000001
"6445",33.35,889.4368,-0.4,890.4437,10.1,1.2261,1.2517,0.0256000000000001
"6446",33.35,1221.6353,3.9,611.8273,7.13,0.8105,0.8359,0.0254
"6447",33.33,919.5015,-0.5,920.5082,14.53,1.2855,1.3111,0.0255999999999998
"6448",33.33,1103.5763,-2,552.7943,12.32,0.7903,0.8156,0.0253
"6449",33.32,1759.7037,3.5,880.8622,16.02,0.9741,0.9996,0.0255000000000001
"6450",33.32,1129.6091,-7.8,565.8074,5.67,0.8055,0.8308,0.0253
"6451",33.32,1819.8219,9.2,910.9266,16.31,0.9782,1.0036,0.0254000000000001
"6452",33.31,1446.8195,-2.5,724.4152,9.39,0.8907,0.9161,0.0254
"6453",33.31,1187.6185,-11,594.81,16.47,0.774,0.7994,0.0254
"6454",33.31,1413.765,6.9,707.8947,16.47,0.8928,0.9182,0.0254
"6455",33.31,980.5001,3.2,981.5105,11.88,1.3378,1.3634,0.0255999999999998
"6456",33.31,1028.4709,0.5,515.243,3.66,0.7437,0.769,0.0253
"6457",33.29,1639.8141,-2.2,547.6108,9.96,0.7335,0.7588,0.0253
"6458",33.29,1648.7701,17.8,825.407,13.85,0.9507,0.9761,0.0254
"6459",33.29,802.3683,2.6,803.3777,6.08,1.1873,1.2129,0.0256000000000001
"6460",33.28,771.4313,6.7,772.4437,5.31,1.1689,1.1944,0.0254999999999999
"6461",33.28,2040.9397,23.1,681.3362,13.78,0.8014,0.8268,0.0254
"6462",33.28,865.4181,0.7,866.426,7.52,1.2343,1.2599,0.0256000000000001
"6463",33.27,1412.6472,-0.6,707.3304,10.72,0.8593,0.8846,0.0253000000000001
"6464",33.26,1615.7842,-1.8,808.8979,11.88,0.9334,0.9589,0.0255
"6465",33.26,970.4946,-5.2,971.4968,13.44,1.3522,1.3778,0.0255999999999998
"6466",33.26,1075.5046,-2.9,538.7581,3.82,0.7497,0.7751,0.0254
"6467",33.25,1008.5062,0.1,505.2604,5.94,0.7335,0.7588,0.0253
"6468",33.24,980.5151,-0.3,491.2647,3.23,0.7021,0.7274,0.0253000000000001
"6469",33.24,1328.6837,3.3,665.3513,9.46,0.844,0.8694,0.0254
"6470",33.23,1006.4971,4.5,1007.5089,13.73,1.3368,1.3624,0.0256000000000001
"6471",33.23,1430.7327,1.5,716.3747,12.64,0.8674,0.8928,0.0254000000000001
"6472",33.23,1219.6964,-7.8,610.8507,16.93,0.8034,0.8288,0.0254
"6473",33.22,1041.509,6.4,521.7651,4.07,0.7528,0.7781,0.0253
"6474",33.21,1304.5731,10.9,653.301,4.05,0.8166,0.842,0.0254
"6475",33.21,1891.7716,-3.6,946.8896,12,0.9782,1.0036,0.0254000000000001
"6476",33.2,874.4032,1.3,875.4116,8.18,1.2159,1.2415,0.0256000000000001
"6477",33.2,1044.5564,-0.2,1045.5635,9.12,1.4158,1.4415,0.0257000000000001
"6478",33.2,986.4709,6.1,987.4842,11.2,1.3419,1.3675,0.0255999999999998
"6479",33.2,1235.6298,-1.1,618.8215,14.12,0.8116,0.8369,0.0253
"6480",33.19,1167.5884,9.3,584.8069,3.41,0.7852,0.8105,0.0253
"6481",33.19,1168.624,-32.4,585.3004,13.53,0.7801,0.8055,0.0254
"6482",33.18,904.4688,-6.6,905.4702,14.12,1.2825,1.3081,0.0256000000000001
"6483",33.17,1010.5032,4.3,506.261,4.69,0.7244,0.7497,0.0253
"6484",33.17,1074.5305,7.4,538.2765,6.13,0.7437,0.769,0.0253
"6485",33.16,1090.5447,1.2,546.2803,9.78,0.7771,0.8024,0.0253
"6486",33.15,959.46,-1.6,960.4657,13.71,1.3101,1.3357,0.0256000000000001
"6487",33.14,1065.593,4.7,533.8063,8.09,0.7599,0.7852,0.0253
"6488",33.13,1263.6129,1.1,632.8145,7.79,0.8095,0.8349,0.0254
"6489",33.13,973.5192,-2,974.5246,4.21,1.3183,1.3439,0.0256000000000001
"6490",33.13,1829.8982,9.2,610.9789,16.72,0.7832,0.8085,0.0253
"6491",33.13,1226.6407,-3.7,614.3254,7.31,0.8197,0.845,0.0253
"6492",33.12,1203.6036,0,602.8091,13.12,0.8126,0.8379,0.0253
"6493",33.1,1919.9121,-5,960.9585,15.31,1.0047,1.0301,0.0254000000000001
"6494",33.1,3090.635,20.5,773.6819,14.88,0.8938,0.9192,0.0254
"6495",33.1,1434.762,3.6,718.3908,17.75,0.8725,0.8978,0.0253
"6496",33.09,1747.7579,6.3,874.8918,10.99,0.9507,0.9761,0.0254
"6497",33.09,1035.5237,-3,1036.5278,12.45,1.3942,1.4199,0.0256999999999998
"6498",33.09,1095.6036,0,548.8091,8.94,0.7923,0.8176,0.0253
"6499",33.08,934.4583,10.9,935.4757,10.58,1.2732,1.2988,0.0255999999999998
"6500",33.08,1010.5046,3.4,1011.5153,2.87,1.3768,1.4024,0.0256000000000001
"6501",33.08,778.3861,-2.6,779.3914,9.74,1.173,1.1985,0.0254999999999999
"6502",33.07,1016.4675,7.4,509.2448,4.83,0.7234,0.7487,0.0253
"6503",33.06,1291.6455,17.6,646.8414,6.42,0.7943,0.8197,0.0254
"6504",33.06,1295.5531,-4.8,648.7807,6.17,0.8136,0.8389,0.0253
"6505",33.05,1020.495,27.1,1021.5299,14.44,1.3716,1.3973,0.0257000000000001
"6506",33.05,1203.6248,10.1,602.8257,10.44,0.8369,0.8623,0.0254
"6507",33.05,893.4606,11.6,894.4783,10.56,1.2661,1.2917,0.0256000000000001
"6508",33.04,898.48,0.1,899.4874,13.44,1.2896,1.3152,0.0255999999999998
"6509",33.04,638.3024,-3,639.3077,2.14,1.0383,1.0638,0.0255000000000001
"6510",33.03,893.4243,0.7,894.4321,9.19,1.2497,1.2753,0.0256000000000001
"6511",33.03,1273.6337,9.9,637.8304,10.6,0.8126,0.8379,0.0253
"6512",33.03,831.3974,1.5,832.4059,2.46,1.2067,1.2323,0.0255999999999998
"6513",33.02,1547.7865,-12.2,774.8911,14.37,0.9161,0.9416,0.0255
"6514",33.02,1147.572,-7,574.7892,6.77,0.7609,0.7862,0.0253
"6515",33.02,2313.1423,3.5,772.0574,15.68,0.9121,0.9375,0.0254
"6516",33.02,1687.8417,9.8,844.9364,16.09,0.9558,0.9812,0.0254
"6517",33.02,892.4138,12.3,893.432,2.41,1.221,1.2466,0.0255999999999998
"6518",33.02,1069.6244,-7,535.8157,8.34,0.7548,0.7801,0.0253
"6519",33.01,794.4174,7.4,795.4305,9.46,1.1873,1.2129,0.0256000000000001
"6520",33.01,1188.5887,-3.8,595.2994,3.25,0.7852,0.8105,0.0253
"6521",33.01,724.3214,2.2,725.3303,4.53,1.1158,1.1413,0.0255000000000001
"6522",33,854.3922,-1.9,855.3979,14.94,1.2129,1.2384,0.0254999999999999
"6523",33,802.332,6.2,803.3442,6.83,1.175,1.2006,0.0255999999999998
"6524",33,1018.5672,4.6,510.2932,11.08,0.7376,0.7629,0.0253
"6525",32.99,1257.6929,1,629.8543,9.28,0.8207,0.8461,0.0254
"6526",32.99,744.4745,-1.3,745.4808,9.23,1.1495,1.175,0.0255000000000001
"6527",32.99,768.417,3.2,769.4267,9.71,1.1679,1.1934,0.0255000000000001
"6528",32.98,2043.9232,8.6,1022.9777,11.93,1.0138,1.0393,0.0254999999999999
"6529",32.98,1026.5386,-3.9,1027.5419,16.82,1.387,1.4127,0.0257000000000001
"6530",32.98,839.5228,-1.5,840.5289,8.96,1.2364,1.262,0.0256000000000001
"6531",32.98,818.4021,5.4,819.4138,3.94,1.2016,1.2272,0.0256000000000001
"6532",32.97,861.408,2.4,862.4173,5.74,1.2169,1.2425,0.0255999999999998
"6533",32.95,1041.4801,11.7,1042.4995,9.62,1.3532,1.3788,0.0256000000000001
"6534",32.95,1073.489,8.6,537.7564,2.94,0.7558,0.7811,0.0253
"6535",32.94,1682.8086,1,842.4124,11.45,0.9527,0.9782,0.0255
"6536",32.94,1286.6805,3.5,644.3498,13.8,0.8694,0.8948,0.0254000000000001
"6537",32.94,1305.6387,-5.4,1306.6389,11.43,1.5135,1.5392,0.0256999999999998
"6538",32.93,1035.4542,-3.3,1036.4581,11.24,1.3234,1.3491,0.0257000000000001
"6539",32.92,1231.6084,-0.6,616.8111,16.31,0.7933,0.8187,0.0254
"6540",32.92,805.364,3.8,806.3744,2.62,1.1852,1.2108,0.0256000000000001
"6541",32.92,659.349,3.1,660.3583,3.14,1.0648,1.0903,0.0255000000000001
"6542",32.91,1490.7551,7.6,746.3905,13.76,0.8785,0.9039,0.0254000000000001
"6543",32.9,1190.6295,5.2,1191.6429,10.86,1.4692,1.4949,0.0256999999999998
"6544",32.9,718.3497,0.2,719.3572,2.23,1.0852,1.1107,0.0255000000000001
"6545",32.89,657.3333,1.7,658.3417,2.28,1.0536,1.0791,0.0254999999999999
"6546",32.89,1152.5886,-1.5,577.3007,4.69,0.769,0.7943,0.0253
"6547",32.89,1384.702,14.7,693.3685,13.19,0.8552,0.8806,0.0254000000000001
"6548",32.88,937.4756,10.8,938.493,14.44,1.2814,1.307,0.0255999999999998
"6549",32.88,1559.7943,0.4,780.9047,15.54,0.9273,0.9527,0.0254
"6550",32.87,1114.6022,-6.7,558.3046,12.96,0.7923,0.8176,0.0253
"6551",32.87,785.3919,7.7,786.4052,3,1.1577,1.1832,0.0255000000000001
"6552",32.86,1259.5994,-1.2,1260.6051,10.4,1.497,1.5227,0.0256999999999998
"6553",32.86,3954.6218,1.9,989.6646,12.18,0.8968,0.9222,0.0254
"6554",32.86,995.4559,-0.1,996.4631,5.58,1.2999,1.3255,0.0255999999999998
"6555",32.85,853.4004,-6.3,854.4023,10.47,1.2077,1.2333,0.0256000000000001
"6556",32.84,2716.0374,5.2,1359.033,14.19,1.1229,1.1485,0.0256000000000001
"6557",32.84,1122.592,4.1,1123.6039,9.53,1.4579,1.4836,0.0257000000000001
"6558",32.84,957.408,-6.5,958.409,11.18,1.2825,1.3081,0.0256000000000001
"6559",32.83,672.3806,0,673.3879,4.1,1.0791,1.1046,0.0255000000000001
"6560",32.83,684.417,-3.5,685.4219,6.72,1.0872,1.1127,0.0255000000000001
"6561",32.83,884.4392,-14.9,885.4333,9.44,1.2251,1.2507,0.0255999999999998
"6562",32.83,1215.6346,-4.9,608.8216,15.9,0.8217,0.8471,0.0254
"6563",32.83,2526.1809,-8.1,843.0607,12.57,0.8491,0.8745,0.0254000000000001
"6564",32.82,1215.6282,12.8,608.8292,11.86,0.8065,0.8318,0.0253
"6565",32.82,990.5386,6.6,991.5524,17.16,1.347,1.3727,0.0257000000000001
"6566",32.82,1637.8446,-2.6,819.9274,13.6,0.9558,0.9812,0.0254
"6567",32.82,1375.5762,-4.3,688.7924,8.66,0.8532,0.8785,0.0253
"6568",32.81,823.4592,-5.3,824.4621,14.72,1.2231,1.2487,0.0255999999999998
"6569",32.81,1168.5911,-9.5,585.2972,9.03,0.7963,0.8217,0.0254
"6570",32.81,1388.6976,-3.2,695.3539,14.26,0.8623,0.8877,0.0254000000000001
"6571",32.81,1507.7704,-1.6,754.8912,13.6,0.9294,0.9548,0.0254
"6572",32.81,1302.6707,-2.2,652.3412,14.62,0.844,0.8694,0.0254
"6573",32.79,1253.7244,12.2,627.8771,13.19,0.8653,0.8907,0.0254000000000001
"6574",32.79,1235.616,16.1,412.8859,6.52,0.6475,0.6728,0.0253
"6575",32.78,805.3817,11.9,806.3986,3.57,1.1852,1.2108,0.0256000000000001
"6576",32.77,844.4113,4.8,845.4225,4.55,1.2129,1.2384,0.0254999999999999
"6577",32.77,800.4392,3.4,801.4492,4.62,1.1771,1.2026,0.0254999999999999
"6578",32.77,945.4767,5.6,946.4893,4.51,1.2702,1.2958,0.0256000000000001
"6579",32.74,861.496,3.7,862.5064,14.49,1.2507,1.2763,0.0256000000000001
"6580",32.74,2650.4041,17.7,884.4909,17.29,0.9904,1.0159,0.0255000000000001
"6581",32.74,916.509,1,459.2623,3.89,0.7234,0.7487,0.0253
"6582",32.74,1310.738,1.8,656.3774,15.95,0.8633,0.8887,0.0254000000000001
"6583",32.74,1114.5869,4.1,1115.5988,11.79,1.4836,1.5094,0.0258
"6584",32.74,889.4545,-5.6,890.4568,11.75,1.2589,1.2845,0.0256000000000001
"6585",32.73,794.3997,-1.5,795.4058,11.08,1.1914,1.2169,0.0255000000000001
"6586",32.73,1057.5305,-4.1,529.7704,4.99,0.7852,0.8105,0.0253
"6587",32.73,1278.707,-8.4,640.3554,14.9,0.8643,0.8897,0.0254000000000001
"6588",32.73,955.4473,9.3,956.4635,11.56,1.3029,1.3286,0.0257000000000001
"6589",32.72,918.4593,4.8,919.4709,3.28,1.2691,1.2947,0.0256000000000001
"6590",32.72,1424.7446,-7.9,713.374,9.46,0.8978,0.9233,0.0255
"6591",32.71,862.4912,-9,863.4907,8.32,1.2558,1.2814,0.0256000000000001
"6592",32.71,961.4505,-0.9,962.4569,7.91,1.2671,1.2927,0.0256000000000001
"6593",32.7,821.3589,4,822.3694,4.03,1.1842,1.2098,0.0256000000000001
"6594",32.7,791.345,0.4,792.3526,4.26,1.1689,1.1944,0.0254999999999999
"6595",32.7,803.4025,-2.4,804.4078,4.21,1.173,1.1985,0.0254999999999999
"6596",32.69,1287.6418,-8,644.8231,3.91,0.8288,0.8542,0.0254
"6597",32.69,770.3962,-11.3,771.3948,9.78,1.1658,1.1914,0.0256000000000001
"6598",32.69,1797.9294,-4.2,899.9682,11.59,0.9965,1.022,0.0255
"6599",32.69,1253.6404,27.6,627.8448,11.56,0.8136,0.8389,0.0253
"6600",32.68,1306.7034,1.8,654.3602,13.53,0.8562,0.8816,0.0254000000000001
"6601",32.68,775.4592,4.3,776.4698,10.54,1.173,1.1985,0.0254999999999999
"6602",32.68,1440.7401,-1.1,721.3765,16.75,0.9172,0.9426,0.0254
"6603",32.68,1527.8257,-3.7,764.9173,17.54,0.9192,0.9446,0.0254
"6604",32.67,939.4562,1.7,940.4651,8.91,1.2722,1.2978,0.0256000000000001
"6605",32.67,1454.7041,5,728.363,11.54,0.8918,0.9172,0.0254
"6606",32.66,1266.5952,0,634.3049,4.46,0.8095,0.8349,0.0254
"6607",32.66,1076.6593,-1,539.3364,14.37,0.7842,0.8095,0.0253
"6608",32.66,2147.8953,-6.2,1074.9482,7.84,1.026,1.0515,0.0255000000000001
"6609",32.66,1512.746,0.3,757.3805,17.75,0.906,0.9314,0.0254
"6610",32.65,883.4698,2.5,442.7433,5.03,0.7143,0.7396,0.0253
"6611",32.65,829.4698,2.8,830.4794,12,1.1914,1.2169,0.0255000000000001
"6612",32.65,1077.4873,0.1,539.751,3.44,0.7426,0.768,0.0254
"6613",32.65,1070.5873,-0.5,536.3007,8.53,0.7619,0.7872,0.0253
"6614",32.64,2090.9995,-6.9,698.0023,16.31,0.7832,0.8085,0.0253
"6615",32.64,1234.6921,-4.5,618.3506,15.36,0.8197,0.845,0.0253
"6616",32.64,845.4429,8,846.457,4.8,1.219,1.2446,0.0255999999999998
"6617",32.64,1172.4552,9.4,1173.4735,13.89,1.425,1.4507,0.0257000000000001
"6618",32.63,1187.6398,-6.7,594.8232,14.19,0.8004,0.8258,0.0254
"6619",32.63,1699.7876,5.8,850.906,14.35,0.9527,0.9782,0.0255
"6620",32.63,981.4344,4.5,982.4462,12.93,1.3255,1.3511,0.0256000000000001
"6621",32.62,1968.0316,4.5,985.0275,16.88,1.0393,1.0648,0.0255000000000001
"6622",32.61,791.3813,-0.6,792.3881,12.27,1.1546,1.1801,0.0254999999999999
"6623",32.6,814.3895,-2.8,815.3945,5.26,1.2036,1.2292,0.0256000000000001
"6624",32.6,936.5141,2.2,469.2654,6.24,0.7497,0.7751,0.0254
"6625",32.6,930.5208,-8.7,931.52,10.33,1.3152,1.3409,0.0257000000000001
"6626",32.58,2327.0627,-4.5,1164.5334,14.56,1.0893,1.1148,0.0255000000000001
"6627",32.58,2074.0518,6.9,1038.0403,15.93,1.0587,1.0842,0.0255000000000001
"6628",32.57,759.4127,0.9,760.4206,3.71,1.1382,1.1638,0.0255999999999998
"6629",32.57,878.3804,5.4,879.3924,4.71,1.221,1.2466,0.0255999999999998
"6630",32.55,844.3967,4.9,845.4081,14.9,1.2169,1.2425,0.0255999999999998
"6631",32.55,1063.4974,-2.1,532.7549,13.62,0.7274,0.7528,0.0254
"6632",32.55,2760.2837,0.2,921.102,12.52,1.0118,1.0373,0.0255000000000001
"6633",32.54,1001.5029,-3.2,1002.507,10.01,1.3245,1.3501,0.0256000000000001
"6634",32.53,1542.7677,-0.2,772.391,13.09,0.9141,0.9395,0.0254
"6635",32.52,1907.9774,14.5,955.0098,13.23,0.9894,1.0148,0.0254
"6636",32.52,1122.5193,1.1,1123.5278,12.41,1.423,1.4487,0.0257000000000001
"6637",32.52,1945.0017,-1.3,973.5069,12.84,1.0128,1.0383,0.0255000000000001
"6638",32.52,832.4113,5,833.4227,3.98,1.2251,1.2507,0.0255999999999998
"6639",32.51,1016.4861,-3.6,509.2485,7.5,0.7335,0.7588,0.0253
"6640",32.51,905.4494,3.8,906.4601,8.87,1.2753,1.3009,0.0255999999999998
"6641",32.49,801.4344,-4.9,802.4378,4.21,1.1965,1.2221,0.0256000000000001
"6642",32.48,1169.5928,0.2,585.8038,6.83,0.774,0.7994,0.0254
"6643",32.48,1275.6241,0.1,638.8194,5.97,0.8237,0.8491,0.0254
"6644",32.47,990.4745,-4.5,496.2423,15.13,0.7254,0.7507,0.0253
"6645",32.47,1107.6539,3.3,1108.6649,15.24,1.4744,1.5001,0.0257000000000001
"6646",32.44,1270.6782,3.9,636.3489,2.82,0.8136,0.8389,0.0253
"6647",32.44,958.4719,3.3,959.4824,2.37,1.264,1.2896,0.0256000000000001
"6648",32.43,1313.6768,7.6,657.8506,13.12,0.8379,0.8633,0.0254
"6649",32.43,2591.1455,7.7,864.7291,13.51,0.9466,0.9721,0.0255
"6650",32.42,2554.3577,0.9,852.4606,16.38,0.842,0.8674,0.0254
"6651",32.42,1549.7559,6,775.8898,13.96,0.9019,0.9273,0.0254
"6652",32.42,1131.6036,10.7,566.8151,5.81,0.8085,0.8339,0.0254
"6653",32.42,876.4124,10.8,877.4291,7.25,1.2118,1.2374,0.0256000000000001
"6654",32.42,743.4177,-5.4,744.421,3.16,1.1321,1.1577,0.0255999999999998
"6655",32.42,1101.5454,-17.6,1102.5333,9.48,1.4158,1.4415,0.0257000000000001
"6656",32.41,1259.6663,-0.2,630.8403,14.12,0.8633,0.8887,0.0254000000000001
"6657",32.41,1128.6179,-9.6,565.3108,11.95,0.7507,0.7761,0.0254
"6658",32.41,2252.9973,5,752.0101,12.09,0.7842,0.8095,0.0253
"6659",32.41,719.3636,-5.2,720.3671,3.05,1.0964,1.1219,0.0254999999999999
"6660",32.4,620.3282,6.4,621.3394,2.94,1.0342,1.0597,0.0255000000000001
"6661",32.4,907.4763,-3.5,908.4804,7.41,1.2855,1.3111,0.0255999999999998
"6662",32.39,1100.5322,-0.2,551.2733,2.91,0.7538,0.7791,0.0253
"6663",32.38,982.527,32.6,492.2868,6.88,0.7507,0.7761,0.0254
"6664",32.38,864.4592,-4,865.4631,10.08,1.2282,1.2538,0.0256000000000001
"6665",32.38,1375.7169,-1,688.8651,17.04,0.8593,0.8846,0.0253000000000001
"6666",32.38,771.4127,7.4,772.4257,2.64,1.1566,1.1822,0.0255999999999998
"6667",32.37,1170.6495,-2.9,586.3303,15.1,0.8065,0.8318,0.0253
"6668",32.37,1403.7772,-3.1,702.8937,14.35,0.8562,0.8816,0.0254000000000001
"6669",32.37,2993.5134,2.7,998.8478,16.79,0.8999,0.9253,0.0254
"6670",32.36,2038.9484,-0.7,1020.4808,16.38,1.025,1.0505,0.0255000000000001
"6671",32.36,947.4712,4.5,474.745,4.85,0.7062,0.7315,0.0253
"6672",32.36,2352.1016,5.9,1177.0649,11.24,1.1056,1.1311,0.0255000000000001
"6673",32.36,1107.6036,-1.2,554.8084,4.58,0.7791,0.8045,0.0254
"6674",32.35,1418.6897,15,710.3628,16.57,0.8694,0.8948,0.0254000000000001
"6675",32.34,2239.1306,1.6,1120.5743,17.79,1.1056,1.1311,0.0255000000000001
"6676",32.33,872.4716,-7.1,873.4726,4.42,1.2333,1.2589,0.0255999999999998
"6677",32.33,1290.6204,4.2,646.3202,11.93,0.8156,0.841,0.0254
"6678",32.32,1073.5604,-1.1,1074.5665,12,1.3799,1.4055,0.0256000000000001
"6679",32.32,1492.782,5.9,747.4026,12.27,0.8826,0.908,0.0254
"6680",32.31,871.5015,0.6,872.5093,15.31,1.2599,1.2855,0.0256000000000001
"6681",32.31,2135.115,-3.6,1068.5609,17.48,1.0862,1.1117,0.0254999999999999
"6682",32.31,774.431,2.8,775.4404,6.7,1.1771,1.2026,0.0254999999999999
"6683",32.3,864.4341,-1,865.4406,13.46,1.2487,1.2743,0.0256000000000001
"6684",32.3,1152.5775,-3.9,577.2938,5.31,0.7811,0.8065,0.0254
"6685",32.3,2417.2339,26.3,806.7731,13.37,0.9039,0.9294,0.0255
"6686",32.29,869.4283,3.5,870.4386,15.36,1.264,1.2896,0.0256000000000001
"6687",32.29,1951.9138,-9,651.6393,13.89,0.77,0.7953,0.0253
"6688",32.29,1037.5029,-4.5,1038.5055,11.06,1.3563,1.3819,0.0255999999999998
"6689",32.29,1043.5399,1.6,522.7781,6.22,0.7751,0.8004,0.0253
"6690",32.28,1148.5461,-3,575.2786,4.07,0.7801,0.8055,0.0254
"6691",32.28,747.3949,-2.5,748.4003,2.85,1.1495,1.175,0.0255000000000001
"6692",32.28,1869.9624,8.6,935.9965,17.41,1.0016,1.0271,0.0254999999999999
"6693",32.28,773.382,5.2,774.3933,4.78,1.1515,1.1771,0.0256000000000001
"6694",32.27,910.5123,6.2,911.5252,12.75,1.2487,1.2743,0.0256000000000001
"6695",32.26,832.4364,-1.6,833.4423,9.35,1.2231,1.2487,0.0255999999999998
"6696",32.26,707.3602,-4.5,708.3643,4.87,1.1035,1.1291,0.0256000000000001
"6697",32.26,802.4185,7.3,803.4316,2.55,1.1893,1.2149,0.0256000000000001
"6698",32.26,948.4665,2.1,949.4758,13.8,1.2569,1.2825,0.0256000000000001
"6699",32.26,815.4177,-1.2,816.424,11.15,1.1771,1.2026,0.0254999999999999
"6700",32.26,953.4341,3.1,954.4443,5.51,1.2599,1.2855,0.0256000000000001
"6701",32.25,2287.1267,0.4,1144.571,13.35,1.0699,1.0954,0.0254999999999999
"6702",32.25,830.4035,6.7,831.4164,4.44,1.173,1.1985,0.0254999999999999
"6703",32.24,688.3755,-2.4,689.3812,3.03,1.0954,1.1209,0.0255000000000001
"6704",32.24,967.399,9.8,968.4158,9.32,1.2845,1.3101,0.0256000000000001
"6705",32.23,1159.5734,-5.7,387.5295,3.91,0.6344,0.6597,0.0253
